TRANSACTION_ID,CUSTOMER_ID,POLICY_NUMBER,AGENT_ID,VENDOR_ID,TXN_DATE_TIME,LOSS_DT,REPORT_DT,CLAIM_AMOUNT,CLAIM_STATUS,INCIDENT_SEVERITY,AUTHORITY_CONTACTED,ANY_INJURY,POLICE_REPORT_AVAILABLE,INCIDENT_STATE,INCIDENT_CITY,INCIDENT_HOUR_OF_THE_DAY,fraud_indicator,risk_level
TXN00005030,A00002466,PLC00000879,AGENT00788,VNDR00422,2020-12-19T00:00:00.000Z,2020-12-13,2020-12-15,20000.0,A,Minor Loss,Ambulance,1,1,MD,Shady Side,12,0,Medium
TXN00005039,A00002471,PLC00005417,AGENT00035,VNDR00232,2020-12-20T00:00:00.000Z,2020-12-07,2020-12-12,7000.0,A,Total Loss,None,0,1,CA,Sacramento,23,1,Low
TXN00005053,A00001759,PLC00002814,AGENT00720,,2020-12-20T00:00:00.000Z,2020-12-12,2020-12-15,3000.0,A,Major Loss,Ambulance,1,1,FL,Panama City,1,0,Low
TXN00005091,A00006696,PLC00000613,AGENT00840,VNDR00588,2020-12-22T00:00:00.000Z,2020-12-02,2020-12-07,6000.0,A,Total Loss,Police,1,1,AR,Fayetteville,21,0,Low
TXN00005093,A00008846,PLC00007998,AGENT00865,VNDR00557,2020-12-22T00:00:00.000Z,2020-12-13,2020-12-16,49000.0,A,Major Loss,Other,1,1,CT,Manchester,9,0,High
TXN00005163,A00004861,PLC00004483,AGENT00880,VNDR00134,2020-12-24T00:00:00.000Z,2020-12-18,2020-12-20,600.0,A,Minor Loss,None,1,1,KY,Louisville,1,0,Low
TXN00005166,A00002766,PLC00009742,AGENT00793,,2020-12-24T00:00:00.000Z,2020-12-22,2020-12-22,82000.0,A,Major Loss,Police,0,0,CA,San Leandro,17,1,High
TXN00005225,A00001833,PLC00007664,AGENT00832,VNDR00185,2020-12-27T00:00:00.000Z,2020-12-07,2020-12-12,2000.0,A,Major Loss,Police,1,0,MD,Glen Burnie,17,0,Low
TXN00005234,A00002570,PLC00000787,AGENT01171,VNDR00006,2020-12-27T00:00:00.000Z,2020-12-16,2020-12-21,1000.0,A,Minor Loss,Ambulance,0,0,MA,Barnstable,10,0,Low
TXN00005239,A00003033,PLC00005116,AGENT00751,,2020-12-27T00:00:00.000Z,2020-12-10,2020-12-15,17000.0,A,Major Loss,None,1,1,FL,Lynn Haven,22,0,Medium
TXN00005244,A00001509,PLC00006992,AGENT00249,VNDR00431,2020-12-27T00:00:00.000Z,2020-12-24,2020-12-24,22000.0,A,Major Loss,Police,0,0,GA,Savannah,10,0,Medium
TXN00005251,A00004225,PLC00007426,AGENT01056,,2020-12-27T00:00:00.000Z,2020-12-09,2020-12-14,38000.0,A,Total Loss,Ambulance,0,1,CO,Arvada,9,1,High
TXN00005252,A00009064,PLC00004018,AGENT00688,VNDR00186,2020-12-27T00:00:00.000Z,2020-12-24,2020-12-24,87000.0,A,Total Loss,Police,1,1,DC,Washington,9,0,High
TXN00005259,A00008797,PLC00005812,AGENT00216,VNDR00274,2020-12-28T00:00:00.000Z,2020-12-24,2020-12-25,2000.0,A,Minor Loss,Police,0,1,AK,Anchorage,4,0,Low
TXN00005322,A00001181,PLC00000472,AGENT01097,VNDR00583,2020-12-30T00:00:00.000Z,2020-12-22,2020-12-25,5000.0,A,Major Loss,None,1,1,TN,Brentwood,17,0,Low
TXN00005409,A00006761,PLC00008320,AGENT00030,VNDR00019,2021-01-03T00:00:00.000Z,2020-12-25,2020-12-28,3000.0,A,Total Loss,Ambulance,1,1,VT,Middlebury,23,0,Low
TXN00005410,A00008585,PLC00003079,AGENT00108,VNDR00290,2021-01-03T00:00:00.000Z,2020-12-23,2020-12-28,50000.0,A,Total Loss,None,1,0,AK,Anchorage,22,1,High
TXN00005412,A00008688,PLC00005297,AGENT00281,VNDR00310,2021-01-03T00:00:00.000Z,2020-12-14,2020-12-19,29000.0,A,Major Loss,Ambulance,1,1,OK,Moore,10,0,Medium
TXN00005419,A00005772,PLC00000323,AGENT01094,VNDR00375,2021-01-04T00:00:00.000Z,2020-12-17,2020-12-22,3000.0,A,Minor Loss,None,0,0,CA,Oakland,13,0,Low
TXN00005446,A00001882,PLC00006285,AGENT00864,VNDR00003,2021-01-05T00:00:00.000Z,2021-01-01,2021-01-02,35000.0,A,Major Loss,Ambulance,1,1,AR,Fayetteville,4,0,High
TXN00005491,A00005918,PLC00005717,AGENT00031,VNDR00348,2021-01-06T00:00:00.000Z,2021-01-04,2021-01-04,18000.0,A,Minor Loss,Ambulance,1,0,CA,Santa Rosa,19,0,Medium
TXN00005534,A00009266,PLC00009407,AGENT00801,VNDR00527,2021-01-07T00:00:00.000Z,2021-01-03,2021-01-04,23000.0,A,Major Loss,Ambulance,1,1,GA,Savannah,19,0,Medium
TXN00005550,A00005873,PLC00008163,AGENT01114,,2021-01-08T00:00:00.000Z,2021-01-07,2021-01-07,9000.0,A,Major Loss,Police,0,1,AK,Anchorage,1,0,Low
TXN00005556,A00005737,PLC00007853,AGENT00489,VNDR00339,2021-01-08T00:00:00.000Z,2020-12-25,2020-12-30,11000.0,A,Total Loss,Ambulance,1,1,CT,Manchester,14,0,Low
TXN00005582,A00004655,PLC00000491,AGENT00486,,2021-01-09T00:00:00.000Z,2020-12-21,2020-12-26,63000.0,A,Major Loss,None,1,1,AZ,Glendale,11,0,High
TXN00005621,A00005654,PLC00000298,AGENT00444,,2021-01-11T00:00:00.000Z,2020-12-31,2021-01-05,9000.0,A,Minor Loss,Police,1,1,CT,Manchester,1,0,Low
TXN00005623,A00004336,PLC00007434,AGENT00529,VNDR00495,2021-01-11T00:00:00.000Z,2020-12-24,2020-12-29,4000.0,A,Major Loss,Police,1,1,AZ,Glendale,9,0,Low
TXN00005624,A00003191,PLC00009690,AGENT00419,VNDR00479,2021-01-11T00:00:00.000Z,2020-12-22,2020-12-27,7000.0,A,Major Loss,Police,0,1,MD,Annapolis,1,0,Low
TXN00005635,A00000321,PLC00000248,AGENT00565,VNDR00374,2021-01-11T00:00:00.000Z,2020-12-25,2020-12-30,15000.0,A,Major Loss,Police,1,0,OK,Oklahoma City,5,0,Low
TXN00005638,A00002481,PLC00009856,AGENT01142,VNDR00134,2021-01-11T00:00:00.000Z,2021-01-08,2021-01-08,2000.0,A,Major Loss,Ambulance,0,0,CA,Roseville,1,0,Low
TXN00005686,A00006573,PLC00000903,AGENT00124,,2021-01-13T00:00:00.000Z,2021-01-07,2021-01-09,5000.0,A,Total Loss,None,1,1,AK,Anchorage,1,0,Low
TXN00005703,A00004541,PLC00003246,AGENT00157,,2021-01-14T00:00:00.000Z,2020-12-29,2021-01-03,35000.0,A,Major Loss,Police,1,1,GA,Savannah,17,0,High
TXN00005704,A00009577,PLC00002791,AGENT00169,VNDR00175,2021-01-14T00:00:00.000Z,2021-01-04,2021-01-07,43000.0,A,Minor Loss,Ambulance,1,0,DC,Washington,23,1,High
TXN00005712,A00006769,PLC00007751,AGENT00619,VNDR00256,2021-01-14T00:00:00.000Z,2021-01-01,2021-01-06,3000.0,A,Minor Loss,Ambulance,0,1,MD,Hanover,8,0,Low
TXN00005715,A00004016,PLC00003971,AGENT00247,,2021-01-14T00:00:00.000Z,2021-01-10,2021-01-11,5000.0,A,Total Loss,Police,1,1,FL,Panama City Beach,2,0,Low
TXN00005763,A00000923,PLC00005676,AGENT00104,VNDR00404,2021-01-16T00:00:00.000Z,2021-01-06,2021-01-09,19000.0,A,Major Loss,Ambulance,1,1,CO,Arvada,4,0,Medium
TXN00005792,A00005657,PLC00003957,AGENT00541,VNDR00280,2021-01-17T00:00:00.000Z,2021-01-07,2021-01-10,5000.0,A,Minor Loss,Police,1,0,AZ,Glendale,17,0,Low
TXN00005798,A00007847,PLC00007319,AGENT00812,,2021-01-18T00:00:00.000Z,2021-01-10,2021-01-13,11000.0,A,Major Loss,Other,1,0,AK,Anchorage,19,0,Low
TXN00005804,A00005534,PLC00000869,AGENT00940,,2021-01-18T00:00:00.000Z,2020-12-31,2021-01-05,53000.0,D,Total Loss,Ambulance,1,0,CO,Arvada,11,1,High
TXN00005827,A00001128,PLC00005181,AGENT00705,VNDR00369,2021-01-19T00:00:00.000Z,2021-01-13,2021-01-15,60000.0,A,Major Loss,Police,1,1,AZ,Glendale,3,0,High
TXN00005833,A00000277,PLC00003133,AGENT01001,VNDR00329,2021-01-19T00:00:00.000Z,2021-01-11,2021-01-14,40000.0,A,Minor Loss,None,0,1,FL,Southport,12,0,High
TXN00005850,A00009494,PLC00000725,AGENT00959,VNDR00518,2021-01-20T00:00:00.000Z,2021-01-13,2021-01-15,10000.0,A,Minor Loss,Police,0,1,FL,Panama City,20,0,Low
TXN00005853,A00006647,PLC00003059,AGENT00353,VNDR00258,2021-01-20T00:00:00.000Z,2020-12-31,2021-01-05,4000.0,A,Total Loss,None,0,1,FL,Panama City,18,1,Low
TXN00005876,A00003118,PLC00006072,AGENT00473,VNDR00180,2021-01-21T00:00:00.000Z,2021-01-11,2021-01-14,13000.0,A,Total Loss,Ambulance,1,1,CO,Arvada,12,0,Low
TXN00005889,A00008495,PLC00002486,AGENT00335,,2021-01-21T00:00:00.000Z,2021-01-04,2021-01-09,2000.0,A,Major Loss,Other,1,1,KY,Louisville,7,0,Low
TXN00005892,A00005497,PLC00000326,AGENT00260,VNDR00082,2021-01-22T00:00:00.000Z,2021-01-19,2021-01-19,2000.0,A,Minor Loss,Ambulance,0,1,AR,Fayetteville,5,0,Low
TXN00005908,A00008892,PLC00007963,AGENT00473,VNDR00137,2021-01-22T00:00:00.000Z,2021-01-21,2021-01-21,9000.0,A,Minor Loss,None,1,1,MD,Glen Burnie,4,0,Low
TXN00005917,A00001851,PLC00001221,AGENT00164,,2021-01-22T00:00:00.000Z,2021-01-09,2021-01-14,3000.0,A,Minor Loss,Ambulance,0,1,FL,Lynn Haven,11,0,Low
TXN00005918,A00009378,PLC00006991,AGENT00641,VNDR00419,2021-01-23T00:00:00.000Z,2021-01-15,2021-01-18,400.0,A,Major Loss,Other,0,1,AK,Anchorage,3,0,Low
TXN00005976,A00003622,PLC00002653,AGENT01081,VNDR00075,2021-01-25T00:00:00.000Z,2021-01-12,2021-01-17,55000.0,A,Total Loss,Other,1,0,CA,Oakland,12,1,High
TXN00005985,A00007346,PLC00005803,AGENT00419,VNDR00545,2021-01-25T00:00:00.000Z,2021-01-12,2021-01-17,500.0,A,Major Loss,Ambulance,1,1,MA,Revere,19,0,Low
TXN00006017,A00009716,PLC00009121,AGENT01063,,2021-01-26T00:00:00.000Z,2021-01-17,2021-01-20,4000.0,A,Major Loss,Police,0,1,AK,Anchorage,18,0,Low
TXN00006026,A00004822,PLC00005752,AGENT00386,VNDR00527,2021-01-26T00:00:00.000Z,2021-01-07,2021-01-12,21000.0,D,Minor Loss,Ambulance,1,1,GA,Pooler,21,0,Medium
TXN00006032,A00001780,PLC00007721,AGENT00993,VNDR00447,2021-01-26T00:00:00.000Z,2021-01-23,2021-01-23,1000.0,D,Total Loss,Other,1,1,CA,Soquel,14,0,Low
TXN00006052,A00003600,PLC00009054,AGENT00613,VNDR00394,2021-01-27T00:00:00.000Z,2021-01-09,2021-01-14,39000.0,A,Major Loss,Police,1,1,MD,Annapolis,13,0,High
TXN00006063,A00009309,PLC00005393,AGENT00980,VNDR00398,2021-01-27T00:00:00.000Z,2021-01-11,2021-01-16,400.0,A,Total Loss,Ambulance,0,1,AR,Fayetteville,6,1,Low
TXN00006084,A00007985,PLC00001193,AGENT01059,VNDR00365,2021-01-28T00:00:00.000Z,2021-01-20,2021-01-23,18000.0,A,Total Loss,Ambulance,1,1,CO,Arvada,13,0,Medium
TXN00006162,A00003868,PLC00000272,AGENT01016,VNDR00049,2021-01-31T00:00:00.000Z,2021-01-28,2021-01-28,34000.0,A,Total Loss,Ambulance,1,1,CA,Whitmore,8,0,High
TXN00006195,A00007442,PLC00001486,AGENT00072,,2021-02-01T00:00:00.000Z,2021-01-17,2021-01-22,55000.0,A,Total Loss,Other,1,0,VT,Fairfax,3,1,High
TXN00006206,A00003212,PLC00002070,AGENT00066,VNDR00211,2021-02-01T00:00:00.000Z,2021-01-20,2021-01-25,700.0,A,Major Loss,Ambulance,1,0,FL,Panama City,22,0,Low
TXN00006241,A00006973,PLC00000032,AGENT00891,,2021-02-03T00:00:00.000Z,2021-01-30,2021-01-31,600.0,A,Minor Loss,Ambulance,0,1,CO,Arvada,9,0,Low
TXN00006244,A00001189,PLC00006257,AGENT00839,VNDR00431,2021-02-03T00:00:00.000Z,2021-01-22,2021-01-27,5000.0,A,Minor Loss,Police,0,0,TN,Nashville,23,0,Low
TXN00006256,A00006122,PLC00004861,AGENT00464,VNDR00494,2021-02-03T00:00:00.000Z,2021-01-17,2021-01-22,37000.0,A,Total Loss,None,1,1,CT,Manchester,13,0,High
TXN00006258,A00008424,PLC00006602,AGENT00007,,2021-02-03T00:00:00.000Z,2021-01-19,2021-01-24,600.0,A,Total Loss,Other,1,1,AR,Fayetteville,14,0,Low
TXN00006259,A00004905,PLC00003153,AGENT00034,VNDR00118,2021-02-04T00:00:00.000Z,2021-01-25,2021-01-28,500.0,A,Minor Loss,Ambulance,1,0,AL,Montgomery,19,0,Low
TXN00006285,A00009559,PLC00001392,AGENT00626,,2021-02-05T00:00:00.000Z,2021-01-26,2021-01-29,50000.0,A,Minor Loss,Police,1,0,DC,Washington,8,1,High
TXN00006287,A00000147,PLC00007304,AGENT01184,VNDR00407,2021-02-05T00:00:00.000Z,2021-02-03,2021-02-03,8000.0,A,Minor Loss,Ambulance,0,1,CT,Manchester,4,0,Low
TXN00006305,A00008612,PLC00001552,AGENT00721,VNDR00578,2021-02-06T00:00:00.000Z,2021-01-21,2021-01-26,100.0,A,Major Loss,Ambulance,0,1,KY,Louisville,1,0,Low
TXN00006332,A00003959,PLC00005094,AGENT01160,,2021-02-07T00:00:00.000Z,2021-01-20,2021-01-25,99000.0,A,Minor Loss,Police,0,1,TN,Nashville,12,0,High
TXN00006389,A00005688,PLC00001503,AGENT00075,,2021-02-08T00:00:00.000Z,2021-01-23,2021-01-28,200.0,A,Major Loss,Ambulance,1,1,DC,Washington,4,0,Low
TXN00006420,A00003588,PLC00009441,AGENT00042,VNDR00258,2021-02-09T00:00:00.000Z,2021-01-30,2021-02-02,28000.0,A,Total Loss,None,0,1,CA,Monte Rio,21,1,Medium
TXN00006427,A00001755,PLC00000488,AGENT00333,VNDR00518,2021-02-10T00:00:00.000Z,2021-01-23,2021-01-28,47000.0,A,Total Loss,Other,1,1,CA,Berkeley,8,0,High
TXN00006452,A00003152,PLC00000484,AGENT00541,,2021-02-11T00:00:00.000Z,2021-02-06,2021-02-07,18000.0,A,Minor Loss,Police,1,1,TN,Nashville,17,0,Medium
TXN00006462,A00007750,PLC00000537,AGENT00517,VNDR00401,2021-02-11T00:00:00.000Z,2021-02-03,2021-02-06,2000.0,A,Total Loss,Ambulance,1,1,TN,Nashville,17,0,Low
TXN00006471,A00005182,PLC00005174,AGENT00540,VNDR00081,2021-02-12T00:00:00.000Z,2021-02-07,2021-02-08,400.0,A,Minor Loss,Ambulance,0,0,CA,Fremont,4,0,Low
TXN00006491,A00009742,PLC00006907,AGENT00531,,2021-02-12T00:00:00.000Z,2021-02-05,2021-02-07,12000.0,A,Minor Loss,None,1,1,DC,Washington,9,0,Low
TXN00006496,A00004881,PLC00002873,AGENT00974,VNDR00185,2021-02-12T00:00:00.000Z,2021-02-07,2021-02-08,10000.0,D,Major Loss,Police,1,1,CO,Arvada,2,0,Low
TXN00006498,A00002475,PLC00005793,AGENT01061,VNDR00050,2021-02-12T00:00:00.000Z,2021-02-10,2021-02-10,36000.0,A,Total Loss,None,1,1,CO,Arvada,16,0,High
TXN00006518,A00005656,PLC00005107,AGENT00092,VNDR00047,2021-02-13T00:00:00.000Z,2021-01-24,2021-01-29,4000.0,A,Total Loss,Ambulance,1,0,AR,Fayetteville,0,0,Low
TXN00006526,A00001234,PLC00003295,AGENT01024,,2021-02-13T00:00:00.000Z,2021-02-06,2021-02-08,17000.0,A,Major Loss,Ambulance,0,0,VT,Pawlet,16,0,Medium
TXN00006537,A00004772,PLC00009477,AGENT00468,VNDR00484,2021-02-14T00:00:00.000Z,2021-02-13,2021-02-13,10000.0,A,Minor Loss,Police,1,0,MA,South Hadley,16,0,Low
TXN00006610,A00006376,PLC00005227,AGENT00787,,2021-02-16T00:00:00.000Z,2021-02-02,2021-02-07,4000.0,A,Total Loss,Police,1,1,DC,Washington,10,0,Low
TXN00006621,A00008785,PLC00008027,AGENT00678,,2021-02-17T00:00:00.000Z,2021-02-10,2021-02-12,19000.0,A,Minor Loss,Ambulance,0,1,AL,Montgomery,9,0,Medium
TXN00006630,A00009551,PLC00005953,AGENT00635,VNDR00423,2021-02-17T00:00:00.000Z,2021-02-15,2021-02-15,1000.0,A,Major Loss,Ambulance,1,0,OK,Midwest City,8,0,Low
TXN00006636,A00006630,PLC00005370,AGENT00963,VNDR00134,2021-02-17T00:00:00.000Z,2021-02-08,2021-02-11,4000.0,A,Total Loss,Police,1,1,AZ,Litchfield Park,15,0,Low
TXN00006649,A00000816,PLC00005850,AGENT00178,VNDR00590,2021-02-18T00:00:00.000Z,2021-02-14,2021-02-15,23000.0,A,Minor Loss,Police,1,1,AL,Montgomery,13,0,Medium
TXN00006660,A00004535,PLC00001003,AGENT01040,VNDR00316,2021-02-18T00:00:00.000Z,2021-02-13,2021-02-14,27000.0,A,Total Loss,Police,1,0,FL,Panama City,8,0,Medium
TXN00006673,A00006290,PLC00006100,AGENT00117,VNDR00527,2021-02-19T00:00:00.000Z,2021-02-10,2021-02-13,600.0,A,Major Loss,Ambulance,0,1,TN,Goodlettsville,22,0,Low
TXN00006699,A00002850,PLC00004911,AGENT01137,VNDR00255,2021-02-20T00:00:00.000Z,2021-02-11,2021-02-14,3000.0,A,Minor Loss,Police,0,1,AR,Fayetteville,20,0,Low
TXN00006706,A00002351,PLC00007072,AGENT00465,VNDR00506,2021-02-20T00:00:00.000Z,2021-02-15,2021-02-16,300.0,A,Minor Loss,None,0,1,AR,Fayetteville,4,0,Low
TXN00006714,A00004377,PLC00000927,AGENT00966,,2021-02-20T00:00:00.000Z,2021-02-14,2021-02-16,26000.0,A,Total Loss,Police,1,1,AK,Anchorage,18,0,Medium
TXN00006747,A00009782,PLC00002657,AGENT01038,VNDR00244,2021-02-21T00:00:00.000Z,2021-02-14,2021-02-16,36000.0,A,Major Loss,None,0,1,CA,Chico,13,0,High
TXN00006757,A00001746,PLC00007030,AGENT00154,VNDR00078,2021-02-22T00:00:00.000Z,2021-02-09,2021-02-14,9000.0,A,Total Loss,Police,1,0,AK,Anchorage,8,0,Low
TXN00006758,A00007040,PLC00007354,AGENT01185,VNDR00499,2021-02-22T00:00:00.000Z,2021-02-21,2021-02-21,1000.0,A,Minor Loss,None,0,1,AR,Fayetteville,19,0,Low
TXN00006787,A00009529,PLC00004460,AGENT00544,VNDR00275,2021-02-23T00:00:00.000Z,2021-02-16,2021-02-18,10000.0,A,Minor Loss,Police,1,1,VT,Lowell,0,0,Low
TXN00006794,A00003009,PLC00007723,AGENT00755,VNDR00189,2021-02-23T00:00:00.000Z,2021-02-19,2021-02-20,16000.0,A,Minor Loss,Ambulance,1,1,GA,Savannah,23,0,Low
TXN00006800,A00003477,PLC00003756,AGENT00656,,2021-02-23T00:00:00.000Z,2021-02-16,2021-02-18,78000.0,A,Major Loss,Police,1,1,VT,Colchester,23,0,High
TXN00006835,A00009636,PLC00007990,AGENT00294,VNDR00005,2021-02-24T00:00:00.000Z,2021-02-09,2021-02-14,10000.0,A,Total Loss,Police,0,1,TN,Nashville,5,1,Low
TXN00006849,A00002657,PLC00001823,AGENT00743,,2021-02-25T00:00:00.000Z,2021-02-15,2021-02-18,29000.0,A,Major Loss,None,1,1,CO,Arvada,11,0,Medium
TXN00006870,A00001757,PLC00001777,AGENT00890,,2021-02-26T00:00:00.000Z,2021-02-14,2021-02-19,36000.0,A,Minor Loss,None,1,0,DC,Washington,17,1,High
TXN00006872,A00002082,PLC00008605,AGENT00291,VNDR00099,2021-02-26T00:00:00.000Z,2021-02-06,2021-02-11,700.0,A,Major Loss,Ambulance,1,1,GA,Savannah,22,0,Low
TXN00006891,A00000474,PLC00008705,AGENT00374,VNDR00190,2021-02-27T00:00:00.000Z,2021-02-13,2021-02-18,3000.0,A,Total Loss,None,1,0,GA,Savannah,10,0,Low
TXN00006892,A00006238,PLC00004338,AGENT00994,VNDR00003,2021-02-27T00:00:00.000Z,2021-02-13,2021-02-18,10000.0,A,Minor Loss,None,1,1,DC,Washington,12,0,Low
TXN00006898,A00009172,PLC00002854,AGENT00906,VNDR00324,2021-02-27T00:00:00.000Z,2021-02-07,2021-02-12,4000.0,A,Total Loss,None,1,1,CA,Union City,6,0,Low
TXN00006935,A00008940,PLC00001352,AGENT00483,VNDR00071,2021-03-01T00:00:00.000Z,2021-02-17,2021-02-22,4000.0,A,Total Loss,None,0,0,CT,Groton,12,1,Low
TXN00006962,A00000410,PLC00002918,AGENT00660,VNDR00083,2021-03-03T00:00:00.000Z,2021-02-14,2021-02-19,37000.0,A,Minor Loss,Police,1,1,CA,Hayward,16,0,High
TXN00006980,A00002595,PLC00008089,AGENT00159,,2021-03-04T00:00:00.000Z,2021-02-21,2021-02-26,23000.0,A,Minor Loss,Police,1,1,AZ,Glendale,5,0,Medium
TXN00006986,A00005636,PLC00009189,AGENT00844,VNDR00112,2021-03-04T00:00:00.000Z,2021-02-26,2021-02-28,2000.0,A,Major Loss,Ambulance,0,1,TN,Nashville,0,0,Low
TXN00007035,A00005173,PLC00007372,AGENT00257,VNDR00293,2021-03-05T00:00:00.000Z,2021-02-28,2021-03-01,1000.0,A,Major Loss,Police,1,0,FL,Panama City Beach,19,0,Low
TXN00007036,A00008504,PLC00002905,AGENT00661,VNDR00358,2021-03-06T00:00:00.000Z,2021-02-28,2021-03-02,10000.0,A,Minor Loss,Ambulance,1,1,AK,Anchorage,21,0,Low
TXN00007044,A00004021,PLC00003182,AGENT00188,VNDR00484,2021-03-06T00:00:00.000Z,2021-02-24,2021-02-27,6000.0,A,Minor Loss,Police,1,0,FL,Panama City,20,0,Low
TXN00007069,A00002388,PLC00006407,AGENT00713,VNDR00582,2021-03-07T00:00:00.000Z,2021-02-21,2021-02-26,30000.0,A,Major Loss,None,0,1,DC,Washington,7,0,Medium
TXN00007090,A00005552,PLC00007960,AGENT01116,VNDR00570,2021-03-07T00:00:00.000Z,2021-02-25,2021-02-28,9000.0,A,Total Loss,Ambulance,1,1,AZ,Glendale,4,0,Low
TXN00007116,A00008272,PLC00003689,AGENT01195,VNDR00447,2021-03-08T00:00:00.000Z,2021-03-02,2021-03-04,8000.0,A,Total Loss,None,0,0,CO,Arvada,8,1,Low
TXN00007124,A00002578,PLC00002528,AGENT00649,VNDR00224,2021-03-09T00:00:00.000Z,2021-02-24,2021-03-01,72000.0,A,Total Loss,None,1,1,AK,Anchorage,1,0,High
TXN00007130,A00004085,PLC00008515,AGENT00309,VNDR00156,2021-03-09T00:00:00.000Z,2021-03-07,2021-03-07,29000.0,D,Major Loss,Ambulance,1,0,MD,Glen Burnie,22,0,Medium
TXN00007148,A00005001,PLC00003113,AGENT00381,,2021-03-10T00:00:00.000Z,2021-02-19,2021-02-24,17000.0,A,Major Loss,Police,1,1,KY,Louisville,13,0,Medium
TXN00007156,A00006672,PLC00009644,AGENT00445,VNDR00408,2021-03-10T00:00:00.000Z,2021-03-08,2021-03-08,47000.0,A,Total Loss,Police,0,1,GA,Savannah,2,1,High
TXN00007204,A00001273,PLC00001121,AGENT00737,VNDR00114,2021-03-12T00:00:00.000Z,2021-03-02,2021-03-05,3000.0,A,Major Loss,None,1,1,CO,Aurora,8,0,Low
TXN00007212,A00006342,PLC00005552,AGENT00105,,2021-03-12T00:00:00.000Z,2021-02-21,2021-02-26,11000.0,A,Total Loss,Other,1,0,FL,Panama City,4,0,Low
TXN00007235,A00009812,PLC00009060,AGENT00595,VNDR00408,2021-03-13T00:00:00.000Z,2021-03-05,2021-03-08,4000.0,A,Minor Loss,Police,1,0,MD,Annapolis,23,0,Low
TXN00007243,A00003952,PLC00001952,AGENT00825,VNDR00107,2021-03-14T00:00:00.000Z,2021-03-06,2021-03-09,2000.0,A,Major Loss,Ambulance,0,1,MA,Marlborough,16,0,Low
TXN00007248,A00008135,PLC00004689,AGENT01175,VNDR00292,2021-03-14T00:00:00.000Z,2021-02-23,2021-02-28,29000.0,D,Minor Loss,None,0,0,OK,Oklahoma City,23,0,Medium
TXN00007281,A00001611,PLC00009091,AGENT00847,VNDR00503,2021-03-15T00:00:00.000Z,2021-03-10,2021-03-11,3000.0,A,Minor Loss,Other,1,1,MD,Glen Burnie,17,0,Low
TXN00007385,A00004866,PLC00000464,AGENT00752,VNDR00364,2021-03-20T00:00:00.000Z,2021-03-07,2021-03-12,3000.0,A,Major Loss,Police,1,0,OK,Oklahoma City,10,0,Low
TXN00007389,A00005981,PLC00008420,AGENT00197,VNDR00193,2021-03-20T00:00:00.000Z,2021-03-11,2021-03-14,1000.0,A,Minor Loss,Ambulance,0,1,CT,Manchester,0,0,Low
TXN00007394,A00003955,PLC00000044,AGENT00150,,2021-03-20T00:00:00.000Z,2021-03-14,2021-03-16,3000.0,A,Major Loss,None,1,1,OK,Moore,9,0,Low
TXN00007400,A00000594,PLC00002128,AGENT00111,VNDR00387,2021-03-20T00:00:00.000Z,2021-03-12,2021-03-15,5000.0,A,Minor Loss,Police,0,0,VT,Essex,8,0,Low
TXN00007401,A00001965,PLC00005723,AGENT00271,VNDR00432,2021-03-20T00:00:00.000Z,2021-03-03,2021-03-08,9000.0,A,Major Loss,Ambulance,0,1,MA,North Reading,14,0,Low
TXN00007402,A00009798,PLC00000596,AGENT00182,VNDR00099,2021-03-20T00:00:00.000Z,2021-03-01,2021-03-06,32000.0,A,Major Loss,Ambulance,1,0,DC,Washington,21,0,Medium
TXN00007421,A00008319,PLC00002989,AGENT00878,VNDR00128,2021-03-21T00:00:00.000Z,2021-03-01,2021-03-06,100.0,A,Minor Loss,Ambulance,1,1,GA,Savannah,14,0,Low
TXN00007436,A00002112,PLC00009578,AGENT00826,VNDR00332,2021-03-22T00:00:00.000Z,2021-03-05,2021-03-10,10000.0,A,Minor Loss,Other,1,1,AR,Fayetteville,6,0,Low
TXN00007494,A00003374,PLC00006709,AGENT00616,VNDR00266,2021-03-24T00:00:00.000Z,2021-03-09,2021-03-14,12000.0,A,Total Loss,Other,1,1,AZ,Glendale,11,0,Low
TXN00007495,A00000659,PLC00007444,AGENT00344,,2021-03-24T00:00:00.000Z,2021-03-08,2021-03-13,9000.0,A,Minor Loss,Police,1,0,TN,Nashville,2,0,Low
TXN00007500,A00009545,PLC00009458,AGENT00737,VNDR00478,2021-03-24T00:00:00.000Z,2021-03-22,2021-03-22,90000.0,A,Total Loss,Ambulance,1,1,CA,Berkeley,12,0,High
TXN00007502,A00008678,PLC00005280,AGENT00391,VNDR00189,2021-03-24T00:00:00.000Z,2021-03-13,2021-03-18,9000.0,A,Minor Loss,Police,1,1,AR,Fayetteville,17,0,Low
TXN00007512,A00003056,PLC00006884,AGENT01086,VNDR00292,2021-03-25T00:00:00.000Z,2021-03-24,2021-03-24,2000.0,A,Minor Loss,None,1,1,CA,Berkeley,8,0,Low
TXN00007527,A00002452,PLC00002628,AGENT01007,VNDR00113,2021-03-25T00:00:00.000Z,2021-03-21,2021-03-22,13000.0,D,Minor Loss,Police,1,1,CA,Dublin,9,0,Low
TXN00007529,A00007536,PLC00002459,AGENT00359,,2021-03-25T00:00:00.000Z,2021-03-07,2021-03-12,8000.0,A,Minor Loss,None,1,1,AR,Fayetteville,8,0,Low
